DATE,TAG,POSTS
"2020-03-01 00:00:00","ruby","711"
"2020-03-01 00:00:00","swift","2906"
"2020-04-01 00:00:00","assembly","378"
"2020-04-01 00:00:00","c","3248"
"2020-04-01 00:00:00","c#","8563"
"2020-04-01 00:00:00","c++","6201"
"2020-04-01 00:00:00","delphi","231"
"2020-04-01 00:00:00","go","795"
"2020-04-01 00:00:00","java","12576"
"2020-04-01 00:00:00","javascript","20857"
"2020-04-01 00:00:00","perl","220"
"2020-04-01 00:00:00","php","6589"
"2020-04-01 00:00:00","python","27572"
"2020-04-01 00:00:00","r","6166"
"2020-04-01 00:00:00","ruby","766"
"2020-04-01 00:00:00","swift","3440"
"2020-05-01 00:00:00","assembly","358"
"2020-05-01 00:00:00","c","3362"
"2020-05-01 00:00:00","c#","8576"
"2020-05-01 00:00:00","c++","6387"
"2020-05-01 00:00:00","delphi","201"
"2020-05-01 00:00:00","go","751"
"2020-05-01 00:00:00","java","11996"
"2020-05-01 00:00:00","javascript","21446"
"2020-05-01 00:00:00","perl","214"
"2020-05-01 00:00:00","php","6483"
"2020-05-01 00:00:00","python","29378"
"2020-05-01 00:00:00","r","6005"
"2020-05-01 00:00:00","ruby","695"
"2020-05-01 00:00:00","swift","3512"
"2020-06-01 00:00:00","assembly","329"
"2020-06-01 00:00:00","c","2583"
"2020-06-01 00:00:00","c#","7885"
"2020-06-01 00:00:00","c++","5612"
"2020-06-01 00:00:00","delphi","202"
"2020-06-01 00:00:00","go","706"
"2020-06-01 00:00:00","java","10800"
"2020-06-01 00:00:00","javascript","19772"
"2020-06-01 00:00:00","perl","198"
"2020-06-01 00:00:00","php","5900"
"2020-06-01 00:00:00","python","27052"
"2020-06-01 00:00:00","r","5432"
"2020-06-01 00:00:00","ruby","613"
"2020-06-01 00:00:00","swift","3152"
"2020-07-01 00:00:00","assembly","271"
"2020-07-01 00:00:00","c","2094"
"2020-07-01 00:00:00","c#","7794"
"2020-07-01 00:00:00","c++","5160"
"2020-07-01 00:00:00","delphi","193"
"2020-07-01 00:00:00","go","642"
"2020-07-01 00:00:00","java","10423"
"2020-07-01 00:00:00","javascript","19853"
"2020-07-01 00:00:00","perl","176"
"2020-07-01 00:00:00","php","5912"
"2020-07-01 00:00:00","python","26241"
"2020-07-01 00:00:00","r","4935"
"2020-07-01 00:00:00","ruby","697"
"2020-07-01 00:00:00","swift","2981"
"2020-08-01 00:00:00","assembly","265"
"2020-08-01 00:00:00","c","1890"
"2020-08-01 00:00:00","c#","7048"
"2020-08-01 00:00:00","c++","4770"
"2020-08-01 00:00:00","delphi","182"
"2020-08-01 00:00:00","go","707"
"2020-08-01 00:00:00","java","9290"
"2020-08-01 00:00:00","javascript","18003"
"2020-08-01 00:00:00","perl","192"
"2020-08-01 00:00:00","php","4953"
"2020-08-01 00:00:00","python","22980"
"2020-08-01 00:00:00","r","4494"
"2020-08-01 00:00:00","ruby","553"
"2020-08-01 00:00:00","swift","2673"
"2020-09-01 00:00:00","assembly","294"
"2020-09-01 00:00:00","c","2146"
"2020-09-01 00:00:00","c#","6444"
"2020-09-01 00:00:00","c++","3912"
"2020-09-01 00:00:00","delphi","172"
"2020-09-01 00:00:00","go","728"
"2020-09-01 00:00:00","java","8917"
"2020-09-01 00:00:00","javascript","16757"
"2020-09-01 00:00:00","perl","166"
"2020-09-01 00:00:00","php","4753"
"2020-09-01 00:00:00","python","21700"
"2020-09-01 00:00:00","r","4751"
"2020-09-01 00:00:00","ruby","513"
"2020-09-01 00:00:00","swift","2551"
"2020-10-01 00:00:00","assembly","343"
"2020-10-01 00:00:00","c","2366"
"2020-10-01 00:00:00","c#","6183"
"2020-10-01 00:00:00","c++","4320"
"2020-10-01 00:00:00","delphi","180"
"2020-10-01 00:00:00","go","590"
"2020-10-01 00:00:00","java","8915"
"2020-10-01 00:00:00","javascript","16400"
"2020-10-01 00:00:00","perl","171"
"2020-10-01 00:00:00","php","4559"
"2020-10-01 00:00:00","python","22760"
"2020-10-01 00:00:00","r","5065"
"2020-10-01 00:00:00","ruby","491"
"2020-10-01 00:00:00","swift","2314"
"2020-11-01 00:00:00","assembly","374"
"2020-11-01 00:00:00","c","2691"
"2020-11-01 00:00:00","c#","5969"
"2020-11-01 00:00:00","c++","4310"
"2020-11-01 00:00:00","delphi","193"
"2020-11-01 00:00:00","go","525"
"2020-11-01 00:00:00","java","8457"
"2020-11-01 00:00:00","javascript","15492"
"2020-11-01 00:00:00","perl","150"
"2020-11-01 00:00:00","php","4601"
"2020-11-01 00:00:00","python","22120"
"2020-11-01 00:00:00","r","4799"
"2020-11-01 00:00:00","ruby","501"
"2020-11-01 00:00:00","swift","2158"
"2020-12-01 00:00:00","assembly","299"
"2020-12-01 00:00:00","c","2638"
"2020-12-01 00:00:00","c#","5723"
"2020-12-01 00:00:00","c++","4443"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","535"
"2020-12-01 00:00:00","java","7793"
"2020-12-01 00:00:00","javascript","15993"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4768"
"2020-12-01 00:00:00","python","22132"
"2020-12-01 00:00:00","r","4335"
"2020-12-01 00:00:00","ruby","500"
"2020-12-01 00:00:00","swift","2093"
"2021-01-01 00:00:00","assembly","308"
"2021-01-01 00:00:00","c","2565"
"2021-01-01 00:00:00","c#","6183"
"2021-01-01 00:00:00","c++","4098"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","567"
"2021-01-01 00:00:00","java","8008"
"2021-01-01 00:00:00","javascript","16851"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4733"
"2021-01-01 00:00:00","python","22828"
"2021-01-01 00:00:00","r","4339"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2307"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2234"
"2021-02-01 00:00:00","c#","5786"
"2021-02-01 00:00:00","c++","4087"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","567"
"2021-02-01 00:00:00","java","7567"
"2021-02-01 00:00:00","javascript","15259"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4359"
"2021-02-01 00:00:00","python","21372"
"2021-02-01 00:00:00","r","4323"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","swift","2254"
"2021-03-01 00:00:00","assembly","321"
"2021-03-01 00:00:00","c","2481"
"2021-03-01 00:00:00","c#","6376"
"2021-03-01 00:00:00","c++","4290"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","756"
"2021-03-01 00:00:00","java","8648"
"2021-03-01 00:00:00","javascript","16741"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","php","4725"
"2021-03-01 00:00:00","python","23778"
"2021-03-01 00:00:00","r","5167"
"2021-03-01 00:00:00","ruby","497"
"2021-03-01 00:00:00","swift","2377"
"2021-04-01 00:00:00","assembly","320"
"2021-04-01 00:00:00","c","2292"
"2021-04-01 00:00:00","c#","5887"
"2021-04-01 00:00:00","c++","3930"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","go","625"
"2021-04-01 00:00:00","java","7902"
"2021-04-01 00:00:00","javascript","15833"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4293"
"2021-04-01 00:00:00","python","22359"
"2021-04-01 00:00:00","r","4793"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","swift","2111"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2083"
"2021-05-01 00:00:00","c#","5724"
"2021-05-01 00:00:00","c++","4177"
"2021-05-01 00:00:00","delphi","169"
"2021-05-01 00:00:00","go","642"
"2021-05-01 00:00:00","java","7931"
"2021-05-01 00:00:00","javascript","15793"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4234"
"2021-05-01 00:00:00","python","22346"
"2021-05-01 00:00:00","r","4663"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1857"
"2021-06-01 00:00:00","assembly","260"
"2021-06-01 00:00:00","c","1863"
"2021-06-01 00:00:00","c#","5617"
"2021-06-01 00:00:00","c++","3811"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","java","7565"
"2021-06-01 00:00:00","javascript","14984"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4057"
"2021-06-01 00:00:00","python","20845"
"2021-06-01 00:00:00","r","4277"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1785"
"2021-07-01 00:00:00","assembly","183"
"2021-07-01 00:00:00","c","1616"
"2021-07-01 00:00:00","c#","5198"
"2021-07-01 00:00:00","c++","3487"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","603"
"2021-07-01 00:00:00","java","6934"
"2021-07-01 00:00:00","javascript","14742"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3868"
"2021-07-01 00:00:00","python","20539"
"2021-07-01 00:00:00","r","4041"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","swift","1963"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1530"
"2021-08-01 00:00:00","c#","5098"
"2021-08-01 00:00:00","c++","3236"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","745"
"2021-08-01 00:00:00","java","6739"
"2021-08-01 00:00:00","javascript","14610"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3847"
"2021-08-01 00:00:00","python","19787"
"2021-08-01 00:00:00","r","4032"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1888"
"2021-09-01 00:00:00","assembly","192"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","c#","5044"
"2021-09-01 00:00:00","c++","3586"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","go","620"
"2021-09-01 00:00:00","java","6592"
"2021-09-01 00:00:00","javascript","14392"
"2021-09-01 00:00:00","perl","113"
"2021-09-01 00:00:00","php","3665"
"2021-09-01 00:00:00","python","18974"
"2021-09-01 00:00:00","r","3899"
"2021-09-01 00:00:00","ruby","445"
"2021-09-01 00:00:00","swift","1617"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2088"
"2021-10-01 00:00:00","c#","5275"
"2021-10-01 00:00:00","c++","3711"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","699"
"2021-10-01 00:00:00","java","6553"
"2021-10-01 00:00:00","javascript","13814"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3570"
"2021-10-01 00:00:00","python","19760"
"2021-10-01 00:00:00","r","4172"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","swift","1564"
"2021-11-01 00:00:00","assembly","287"
"2021-11-01 00:00:00","c","2205"
"2021-11-01 00:00:00","c#","5584"
"2021-11-01 00:00:00","c++","3809"
"2021-11-01 00:00:00","delphi","140"
"2021-11-01 00:00:00","go","651"
"2021-11-01 00:00:00","java","6898"
"2021-11-01 00:00:00","javascript","13462"
"2021-11-01 00:00:00","perl","78"
"2021-11-01 00:00:00","php","3476"
"2021-11-01 00:00:00","python","20013"
"2021-11-01 00:00:00","r","4026"
"2021-11-01 00:00:00","ruby","393"
"2021-11-01 00:00:00","swift","1531"
"2021-12-01 00:00:00","assembly","266"
"2021-12-01 00:00:00","c","2099"
"2021-12-01 00:00:00","c#","5023"
"2021-12-01 00:00:00","c++","3565"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","722"
"2021-12-01 00:00:00","java","6171"
"2021-12-01 00:00:00","javascript","13074"
"2021-12-01 00:00:00","perl","103"
"2021-12-01 00:00:00","php","3230"
"2021-12-01 00:00:00","python","19004"
"2021-12-01 00:00:00","r","3538"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","swift","1420"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","c","1952"
"2022-01-01 00:00:00","c#","5262"
"2022-01-01 00:00:00","c++","3610"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","go","739"
"2022-01-01 00:00:00","java","6435"
"2022-01-01 00:00:00","javascript","13955"
"2022-01-01 00:00:00","perl","127"
"2022-01-01 00:00:00","php","3375"
"2022-01-01 00:00:00","python","19670"
"2022-01-01 00:00:00","r","3841"
"2022-01-01 00:00:00","ruby","443"
"2022-01-01 00:00:00","swift","1729"
"2022-02-01 00:00:00","assembly","214"
"2022-02-01 00:00:00","c","1677"
"2022-02-01 00:00:00","c#","5089"
"2022-02-01 00:00:00","c++","3192"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","645"
"2022-02-01 00:00:00","java","5918"
"2022-02-01 00:00:00","javascript","12804"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3101"
"2022-02-01 00:00:00","python","19227"
"2022-02-01 00:00:00","r","3910"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1600"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","c","1948"
"2022-03-01 00:00:00","c#","5673"
"2022-03-01 00:00:00","c++","3503"
"2022-03-01 00:00:00","delphi","120"
"2022-03-01 00:00:00","go","758"
"2022-03-01 00:00:00","java","6570"
"2022-03-01 00:00:00","javascript","13588"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3112"
"2022-03-01 00:00:00","python","20724"
"2022-03-01 00:00:00","r","4483"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","swift","1744"
"2022-04-01 00:00:00","assembly","246"
"2022-04-01 00:00:00","c","1743"
"2022-04-01 00:00:00","c#","5200"
"2022-04-01 00:00:00","c++","3484"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","go","716"
"2022-04-01 00:00:00","java","6371"
"2022-04-01 00:00:00","javascript","13482"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3176"
"2022-04-01 00:00:00","python","19839"
"2022-04-01 00:00:00","r","4176"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1451"
"2022-05-01 00:00:00","assembly","258"
"2022-05-01 00:00:00","c","1765"
"2022-05-01 00:00:00","c#","5491"
"2022-05-01 00:00:00","c++","3534"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","607"
"2022-05-01 00:00:00","java","6477"
"2022-05-01 00:00:00","javascript","13322"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3362"
"2022-05-01 00:00:00","python","19406"
"2022-05-01 00:00:00","r","4135"
"2022-05-01 00:00:00","ruby","437"
"2022-05-01 00:00:00","swift","1466"
"2022-06-01 00:00:00","assembly","239"
"2022-06-01 00:00:00","c","1563"
"2022-06-01 00:00:00","c#","5304"
"2022-06-01 00:00:00","c++","3085"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","679"
"2022-06-01 00:00:00","java","5715"
"2022-06-01 00:00:00","javascript","12642"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3183"
"2022-06-01 00:00:00","python","18772"
"2022-06-01 00:00:00","r","3888"
"2022-06-01 00:00:00","ruby","427"
"2022-06-01 00:00:00","swift","1514"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1385"
"2022-07-01 00:00:00","c#","5225"
"2022-07-01 00:00:00","c++","2996"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","686"
"2022-07-01 00:00:00","java","5404"
"2022-07-01 00:00:00","javascript","12758"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3092"
"2022-07-01 00:00:00","python","19041"
"2022-07-01 00:00:00","r","3665"
"2022-07-01 00:00:00","ruby","405"
"2022-07-01 00:00:00","swift","1468"
"2022-08-01 00:00:00","assembly","161"
"2022-08-01 00:00:00","c","1434"
"2022-08-01 00:00:00","c#","5492"
"2022-08-01 00:00:00","c++","2959"
"2022-08-01 00:00:00","delphi","117"
"2022-08-01 00:00:00","go","794"
"2022-08-01 00:00:00","java","5315"
"2022-08-01 00:00:00","javascript","13080"
"2022-08-01 00:00:00","perl","117"
"2022-08-01 00:00:00","php","3107"
"2022-08-01 00:00:00","python","18678"
"2022-08-01 00:00:00","r","3784"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1484"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","c","1552"
"2022-09-01 00:00:00","c#","4995"
"2022-09-01 00:00:00","c++","2780"
"2022-09-01 00:00:00","delphi","132"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","java","5046"
"2022-09-01 00:00:00","javascript","11898"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2830"
"2022-09-01 00:00:00","python","17077"
"2022-09-01 00:00:00","r","3540"
"2022-09-01 00:00:00","ruby","401"
"2022-09-01 00:00:00","swift","1497"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","c","1895"
"2022-10-01 00:00:00","c#","5043"
"2022-10-01 00:00:00","c++","2932"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","692"
"2022-10-01 00:00:00","java","5301"
"2022-10-01 00:00:00","javascript","11677"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","php","2757"
"2022-10-01 00:00:00","python","18534"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","swift","1327"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2010"
"2022-11-01 00:00:00","c#","5182"
"2022-11-01 00:00:00","c++","2974"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","700"
"2022-11-01 00:00:00","java","5418"
"2022-11-01 00:00:00","javascript","11775"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2785"
"2022-11-01 00:00:00","python","18884"
"2022-11-01 00:00:00","r","4004"
"2022-11-01 00:00:00","ruby","414"
"2022-11-01 00:00:00","swift","1437"
"2022-12-01 00:00:00","assembly","263"
"2022-12-01 00:00:00","c","1728"
"2022-12-01 00:00:00","c#","4669"
"2022-12-01 00:00:00","c++","2621"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","601"
"2022-12-01 00:00:00","java","4814"
"2022-12-01 00:00:00","javascript","10326"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2359"
"2022-12-01 00:00:00","python","15891"
"2022-12-01 00:00:00","r","3217"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","swift","1232"
"2023-01-01 00:00:00","assembly","231"
"2023-01-01 00:00:00","c","1445"
"2023-01-01 00:00:00","c#","4723"
"2023-01-01 00:00:00","c++","2425"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","go","693"
"2023-01-01 00:00:00","java","4721"
"2023-01-01 00:00:00","javascript","10096"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","php","2542"
"2023-01-01 00:00:00","python","15051"
"2023-01-01 00:00:00","r","3258"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","swift","1207"
"2023-02-01 00:00:00","assembly","188"
"2023-02-01 00:00:00","c","1294"
"2023-02-01 00:00:00","c#","4681"
"2023-02-01 00:00:00","c++","2189"
"2023-02-01 00:00:00","delphi","133"
"2023-02-01 00:00:00","go","649"
"2023-02-01 00:00:00","java","5077"
"2023-02-01 00:00:00","javascript","10223"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","php","2373"
"2023-02-01 00:00:00","python","15371"
"2023-02-01 00:00:00","r","3740"
"2023-02-01 00:00:00","ruby","333"
"2023-02-01 00:00:00","swift","1256"
"2023-03-01 00:00:00","assembly","177"
"2023-03-01 00:00:00","c","1259"
"2023-03-01 00:00:00","c#","4885"
"2023-03-01 00:00:00","c++","2556"
"2023-03-01 00:00:00","delphi","142"
"2023-03-01 00:00:00","go","633"
"2023-03-01 00:00:00","java","5506"
"2023-03-01 00:00:00","javascript","10486"
"2023-03-01 00:00:00","perl","95"
"2023-03-01 00:00:00","php","2267"
"2023-03-01 00:00:00","python","15436"
"2023-03-01 00:00:00","r","3821"
"2023-03-01 00:00:00","ruby","300"
"2023-03-01 00:00:00","swift","1352"
"2023-04-01 00:00:00","assembly","194"
"2023-04-01 00:00:00","c","1185"
"2023-04-01 00:00:00","c#","3825"
"2023-04-01 00:00:00","c++","1958"
"2023-04-01 00:00:00","delphi","121"
"2023-04-01 00:00:00","go","509"
"2023-04-01 00:00:00","java","4454"
"2023-04-01 00:00:00","javascript","8267"
"2023-04-01 00:00:00","perl","56"
"2023-04-01 00:00:00","php","1919"
"2023-04-01 00:00:00","python","12387"
"2023-04-01 00:00:00","r","3094"
"2023-04-01 00:00:00","ruby","219"
"2023-04-01 00:00:00","swift","1082"
"2023-05-01 00:00:00","assembly","174"
"2023-05-01 00:00:00","c","1047"
"2023-05-01 00:00:00","c#","3812"
"2023-05-01 00:00:00","c++","1775"
"2023-05-01 00:00:00","delphi","114"
"2023-05-01 00:00:00","go","418"
"2023-05-01 00:00:00","java","4161"
"2023-05-01 00:00:00","javascript","7727"
"2023-05-01 00:00:00","perl","54"
"2023-05-01 00:00:00","php","1960"
"2023-05-01 00:00:00","python","11767"
"2023-05-01 00:00:00","r","2859"
"2023-05-01 00:00:00","ruby","254"
"2023-05-01 00:00:00","swift","989"
"2023-06-01 00:00:00","assembly","155"
"2023-06-01 00:00:00","c","885"
"2023-06-01 00:00:00","c#","3792"
"2023-06-01 00:00:00","c++","1805"
"2023-06-01 00:00:00","delphi","117"
"2023-06-01 00:00:00","go","518"
"2023-06-01 00:00:00","java","4271"
"2023-06-01 00:00:00","javascript","7485"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1889"
"2023-06-01 00:00:00","python","11222"
"2023-06-01 00:00:00","r","2657"
"2023-06-01 00:00:00","ruby","226"
"2023-06-01 00:00:00","swift","1124"
"2023-07-01 00:00:00","assembly","161"
"2023-07-01 00:00:00","c","913"
"2023-07-01 00:00:00","c#","3864"
"2023-07-01 00:00:00","c++","1846"
"2023-07-01 00:00:00","delphi","99"
"2023-07-01 00:00:00","go","522"
"2023-07-01 00:00:00","java","4049"
"2023-07-01 00:00:00","javascript","7506"
"2023-07-01 00:00:00","perl","68"
"2023-07-01 00:00:00","php","1727"
"2023-07-01 00:00:00","python","11093"
"2023-07-01 00:00:00","r","2359"
"2023-07-01 00:00:00","ruby","224"
"2023-07-01 00:00:00","swift","1149"
"2023-08-01 00:00:00","assembly","143"
"2023-08-01 00:00:00","c","859"
"2023-08-01 00:00:00","c#","3643"
"2023-08-01 00:00:00","c++","1667"
"2023-08-01 00:00:00","delphi","106"
"2023-08-01 00:00:00","go","492"
"2023-08-01 00:00:00","java","3823"
"2023-08-01 00:00:00","javascript","6757"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","php","1763"
"2023-08-01 00:00:00","python","10216"
"2023-08-01 00:00:00","r","2358"
"2023-08-01 00:00:00","ruby","201"
"2023-08-01 00:00:00","swift","971"
"2023-09-01 00:00:00","assembly","157"
"2023-09-01 00:00:00","c","872"
"2023-09-01 00:00:00","c#","3052"
"2023-09-01 00:00:00","c++","1491"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","go","424"
"2023-09-01 00:00:00","java","3330"
"2023-09-01 00:00:00","javascript","5700"
"2023-09-01 00:00:00","perl","61"
"2023-09-01 00:00:00","php","1665"
"2023-09-01 00:00:00","python","8623"
"2023-09-01 00:00:00","r","2038"
"2023-09-01 00:00:00","ruby","191"
"2023-09-01 00:00:00","swift","861"
"2023-10-01 00:00:00","assembly","175"
"2023-10-01 00:00:00","c","975"
"2023-10-01 00:00:00","c#","3199"
"2023-10-01 00:00:00","c++","1723"
"2023-10-01 00:00:00","delphi","165"
"2023-10-01 00:00:00","go","423"
"2023-10-01 00:00:00","java","3445"
"2023-10-01 00:00:00","javascript","5500"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1547"
"2023-10-01 00:00:00","python","9056"
"2023-10-01 00:00:00","r","2067"
"2023-10-01 00:00:00","ruby","196"
"2023-10-01 00:00:00","swift","905"
"2023-11-01 00:00:00","assembly","173"
"2023-11-01 00:00:00","c","961"
"2023-11-01 00:00:00","c#","3120"
"2023-11-01 00:00:00","c++","1472"
"2023-11-01 00:00:00","delphi","104"
"2023-11-01 00:00:00","go","411"
"2023-11-01 00:00:00","java","3301"
"2023-11-01 00:00:00","javascript","5230"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1406"
"2023-11-01 00:00:00","python","8521"
"2023-11-01 00:00:00","r","2000"
"2023-11-01 00:00:00","ruby","157"
"2023-11-01 00:00:00","swift","873"
"2023-12-01 00:00:00","assembly","182"
"2023-12-01 00:00:00","c","879"
"2023-12-01 00:00:00","c#","2656"
"2023-12-01 00:00:00","c++","1447"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","go","328"
"2023-12-01 00:00:00","java","2555"
"2023-12-01 00:00:00","javascript","4810"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","1208"
"2023-12-01 00:00:00","python","7042"
"2023-12-01 00:00:00","r","1612"
"2023-12-01 00:00:00","ruby","154"
"2023-12-01 00:00:00","swift","752"
"2024-01-01 00:00:00","assembly","189"
"2024-01-01 00:00:00","c","918"
"2024-01-01 00:00:00","c#","3067"
"2024-01-01 00:00:00","c++","1919"
"2024-01-01 00:00:00","delphi","95"
"2024-01-01 00:00:00","go","405"
"2024-01-01 00:00:00","java","3460"
"2024-01-01 00:00:00","javascript","5884"
"2024-01-01 00:00:00","perl","43"
"2024-01-01 00:00:00","php","1729"
"2024-01-01 00:00:00","python","8926"
"2024-01-01 00:00:00","r","1916"
"2024-01-01 00:00:00","ruby","170"
"2024-01-01 00:00:00","swift","990"